region_type,region,year,week,weighted_ili,unweighted_ili,age_0_4,age_25_49,age_25_64,age_5_24,age_50_64,age_65,ilitotal,num_of_providers,total_patients,week_start,season_week,season
States,Kansas,2018,27,NA,0.294118,NA,NA,NA,NA,NA,NA,4,9,1360,2018-07-01,49,2017/18
States,Kentucky,2018,27,NA,0.190114,NA,NA,NA,NA,NA,NA,11,10,5786,2018-07-01,49,2017/18
States,Louisiana,2018,27,NA,1.33875,NA,NA,NA,NA,NA,NA,623,90,46536,2018-07-01,49,2017/18
States,Maine,2018,27,NA,0.0869565,NA,NA,NA,NA,NA,NA,3,19,3450,2018-07-01,49,2017/18
States,Maryland,2018,27,NA,0.925047,NA,NA,NA,NA,NA,NA,39,17,4216,2018-07-01,49,2017/18
States,Massachusetts,2018,27,NA,0.703415,NA,NA,NA,NA,NA,NA,159,29,22604,2018-07-01,49,2017/18
States,Michigan,2018,27,NA,0.37167,NA,NA,NA,NA,NA,NA,54,67,14529,2018-07-01,49,2017/18
States,Minnesota,2018,27,NA,0.443022,NA,NA,NA,NA,NA,NA,18,15,4063,2018-07-01,49,2017/18
States,Mississippi,2018,27,NA,1.35505,NA,NA,NA,NA,NA,NA,193,43,14243,2018-07-01,49,2017/18
States,Missouri,2018,27,NA,0,NA,NA,NA,NA,NA,NA,0,16,1891,2018-07-01,49,2017/18
States,Montana,2018,27,NA,0,NA,NA,NA,NA,NA,NA,0,3,439,2018-07-01,49,2017/18
States,Nebraska,2018,27,NA,1.37981,NA,NA,NA,NA,NA,NA,95,38,6885,2018-07-01,49,2017/18
States,Nevada,2018,27,NA,0.339648,NA,NA,NA,NA,NA,NA,45,30,13249,2018-07-01,49,2017/18
States,New Hampshire,2018,27,NA,0.294695,NA,NA,NA,NA,NA,NA,3,12,1018,2018-07-01,49,2017/18
States,New Jersey,2018,27,NA,1.44997,NA,NA,NA,NA,NA,NA,363,37,25035,2018-07-01,49,2017/18
States,New Mexico,2018,27,NA,1.09665,NA,NA,NA,NA,NA,NA,139,25,12675,2018-07-01,49,2017/18
States,New York,2018,27,NA,0.0176025,NA,NA,NA,NA,NA,NA,1,35,5681,2018-07-01,49,2017/18
States,North Carolina,2018,27,NA,0.426487,NA,NA,NA,NA,NA,NA,19,21,4455,2018-07-01,49,2017/18
States,North Dakota,2018,27,NA,0.536193,NA,NA,NA,NA,NA,NA,4,4,746,2018-07-01,49,2017/18
States,Ohio,2018,27,NA,0.530127,NA,NA,NA,NA,NA,NA,41,28,7734,2018-07-01,49,2017/18
States,Oklahoma,2018,27,NA,0.308166,NA,NA,NA,NA,NA,NA,8,12,2596,2018-07-01,49,2017/18
States,Oregon,2018,27,NA,0.599857,NA,NA,NA,NA,NA,NA,201,72,33508,2018-07-01,49,2017/18
States,Pennsylvania,2018,27,NA,0.494634,NA,NA,NA,NA,NA,NA,236,135,47712,2018-07-01,49,2017/18
States,Rhode Island,2018,27,NA,0.126904,NA,NA,NA,NA,NA,NA,4,23,3152,2018-07-01,49,2017/18
States,South Carolina,2018,27,NA,0.408805,NA,NA,NA,NA,NA,NA,13,10,3180,2018-07-01,49,2017/18
States,South Dakota,2018,27,NA,0.682382,NA,NA,NA,NA,NA,NA,33,23,4836,2018-07-01,49,2017/18
States,Tennessee,2018,27,NA,0.491768,NA,NA,NA,NA,NA,NA,23,48,4677,2018-07-01,49,2017/18
States,Texas,2018,27,NA,1.27277,NA,NA,NA,NA,NA,NA,211,90,16578,2018-07-01,49,2017/18
States,Utah,2018,27,NA,0.0157468,NA,NA,NA,NA,NA,NA,8,46,50804,2018-07-01,49,2017/18
States,Vermont,2018,27,NA,1.65138,NA,NA,NA,NA,NA,NA,18,5,1090,2018-07-01,49,2017/18
States,Virginia,2018,27,NA,0.856544,NA,NA,NA,NA,NA,NA,723,113,84409,2018-07-01,49,2017/18
States,Washington,2018,27,NA,0.310078,NA,NA,NA,NA,NA,NA,12,34,3870,2018-07-01,49,2017/18
States,West Virginia,2018,27,NA,0.276906,NA,NA,NA,NA,NA,NA,15,24,5417,2018-07-01,49,2017/18
States,Wisconsin,2018,27,NA,0.158646,NA,NA,NA,NA,NA,NA,3,18,1891,2018-07-01,49,2017/18
States,Wyoming,2018,27,NA,0.728332,NA,NA,NA,NA,NA,NA,20,14,2746,2018-07-01,49,2017/18
States,Puerto Rico,2018,27,NA,4.96829,NA,NA,NA,NA,NA,NA,94,4,1892,2018-07-01,49,2017/18
States,Virgin Islands,2018,27,NA,0.676819,NA,NA,NA,NA,NA,NA,4,2,591,2018-07-01,49,2017/18
States,New York City,2018,27,NA,1.06748,NA,NA,NA,NA,NA,NA,989,66,92648,2018-07-01,49,2017/18
States,Alabama,2018,28,NA,0.614799,NA,NA,NA,NA,NA,NA,226,76,36760,2018-07-08,50,2017/18
States,Alaska,2018,28,NA,1.80654,NA,NA,NA,NA,NA,NA,79,15,4373,2018-07-08,50,2017/18
States,Arizona,2018,28,NA,1.61422,NA,NA,NA,NA,NA,NA,238,43,14744,2018-07-08,50,2017/18
States,Arkansas,2018,28,NA,0.688924,NA,NA,NA,NA,NA,NA,13,7,1887,2018-07-08,50,2017/18
States,California,2018,28,NA,0.98471,NA,NA,NA,NA,NA,NA,398,92,40418,2018-07-08,50,2017/18
States,Colorado,2018,28,NA,0.24433,NA,NA,NA,NA,NA,NA,53,41,21692,2018-07-08,50,2017/18
States,Connecticut,2018,28,NA,1.15512,NA,NA,NA,NA,NA,NA,7,4,606,2018-07-08,50,2017/18
States,Delaware,2018,28,NA,0,NA,NA,NA,NA,NA,NA,0,10,2395,2018-07-08,50,2017/18
States,District of Columbia,2018,28,NA,1.20312,NA,NA,NA,NA,NA,NA,162,5,13465,2018-07-08,50,2017/18
States,Florida,2018,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-08,50,2017/18
States,Georgia,2018,28,NA,1.07322,NA,NA,NA,NA,NA,NA,446,43,41557,2018-07-08,50,2017/18
States,Hawaii,2018,28,NA,0.93361,NA,NA,NA,NA,NA,NA,9,14,964,2018-07-08,50,2017/18
States,Idaho,2018,28,NA,0,NA,NA,NA,NA,NA,NA,0,2,529,2018-07-08,50,2017/18
States,Illinois,2018,28,NA,0.69657,NA,NA,NA,NA,NA,NA,264,60,37900,2018-07-08,50,2017/18
States,Indiana,2018,28,NA,0.82203,NA,NA,NA,NA,NA,NA,20,16,2433,2018-07-08,50,2017/18
States,Iowa,2018,28,NA,0.173762,NA,NA,NA,NA,NA,NA,2,7,1151,2018-07-08,50,2017/18
States,Kansas,2018,28,NA,0,NA,NA,NA,NA,NA,NA,0,9,1602,2018-07-08,50,2017/18
States,Kentucky,2018,28,NA,0.229961,NA,NA,NA,NA,NA,NA,14,9,6088,2018-07-08,50,2017/18
States,Louisiana,2018,28,NA,1.26171,NA,NA,NA,NA,NA,NA,602,89,47713,2018-07-08,50,2017/18
States,Maine,2018,28,NA,0.0236463,NA,NA,NA,NA,NA,NA,1,19,4229,2018-07-08,50,2017/18
States,Maryland,2018,28,NA,1.013,NA,NA,NA,NA,NA,NA,53,16,5232,2018-07-08,50,2017/18
States,Massachusetts,2018,28,NA,0.802852,NA,NA,NA,NA,NA,NA,241,30,30018,2018-07-08,50,2017/18
States,Michigan,2018,28,NA,0.330374,NA,NA,NA,NA,NA,NA,48,62,14529,2018-07-08,50,2017/18
States,Minnesota,2018,28,NA,0.526712,NA,NA,NA,NA,NA,NA,28,15,5316,2018-07-08,50,2017/18
States,Mississippi,2018,28,NA,1.1408,NA,NA,NA,NA,NA,NA,190,44,16655,2018-07-08,50,2017/18
States,Missouri,2018,28,NA,0,NA,NA,NA,NA,NA,NA,0,15,2079,2018-07-08,50,2017/18
States,Montana,2018,28,NA,0,NA,NA,NA,NA,NA,NA,0,4,1974,2018-07-08,50,2017/18
States,Nebraska,2018,28,NA,1.00085,NA,NA,NA,NA,NA,NA,59,38,5895,2018-07-08,50,2017/18
States,Nevada,2018,28,NA,0.320076,NA,NA,NA,NA,NA,NA,47,29,14684,2018-07-08,50,2017/18
States,New Hampshire,2018,28,NA,0.445765,NA,NA,NA,NA,NA,NA,6,12,1346,2018-07-08,50,2017/18
States,New Jersey,2018,28,NA,1.29799,NA,NA,NA,NA,NA,NA,332,38,25578,2018-07-08,50,2017/18
States,New Mexico,2018,28,NA,1.0292,NA,NA,NA,NA,NA,NA,135,26,13117,2018-07-08,50,2017/18
States,New York,2018,28,NA,0,NA,NA,NA,NA,NA,NA,0,36,7055,2018-07-08,50,2017/18
States,North Carolina,2018,28,NA,0.575214,NA,NA,NA,NA,NA,NA,33,20,5737,2018-07-08,50,2017/18
States,North Dakota,2018,28,NA,0.26178,NA,NA,NA,NA,NA,NA,2,4,764,2018-07-08,50,2017/18
States,Ohio,2018,28,NA,0.516582,NA,NA,NA,NA,NA,NA,50,27,9679,2018-07-08,50,2017/18
States,Oklahoma,2018,28,NA,0.356205,NA,NA,NA,NA,NA,NA,19,14,5334,2018-07-08,50,2017/18
States,Oregon,2018,28,NA,0.469835,NA,NA,NA,NA,NA,NA,163,73,34693,2018-07-08,50,2017/18
States,Pennsylvania,2018,28,NA,0.48190499999999997,NA,NA,NA,NA,NA,NA,251,134,52085,2018-07-08,50,2017/18
States,Rhode Island,2018,28,NA,0.0256937,NA,NA,NA,NA,NA,NA,1,23,3892,2018-07-08,50,2017/18
States,South Carolina,2018,28,NA,0.372836,NA,NA,NA,NA,NA,NA,14,10,3755,2018-07-08,50,2017/18
States,South Dakota,2018,28,NA,0.339586,NA,NA,NA,NA,NA,NA,21,23,6184,2018-07-08,50,2017/18
States,Tennessee,2018,28,NA,0.077821,NA,NA,NA,NA,NA,NA,4,45,5140,2018-07-08,50,2017/18
States,Texas,2018,28,NA,1.35064,NA,NA,NA,NA,NA,NA,256,91,18954,2018-07-08,50,2017/18
States,Utah,2018,28,NA,0.194384,NA,NA,NA,NA,NA,NA,121,46,62248,2018-07-08,50,2017/18
States,Vermont,2018,28,NA,1.1535,NA,NA,NA,NA,NA,NA,13,5,1127,2018-07-08,50,2017/18
States,Virginia,2018,28,NA,0.78294,NA,NA,NA,NA,NA,NA,619,108,79061,2018-07-08,50,2017/18
States,Washington,2018,28,NA,0.205814,NA,NA,NA,NA,NA,NA,8,34,3887,2018-07-08,50,2017/18
States,West Virginia,2018,28,NA,0.260945,NA,NA,NA,NA,NA,NA,18,26,6898,2018-07-08,50,2017/18
States,Wisconsin,2018,28,NA,0.255211,NA,NA,NA,NA,NA,NA,6,17,2351,2018-07-08,50,2017/18
States,Wyoming,2018,28,NA,0.893683,NA,NA,NA,NA,NA,NA,29,14,3245,2018-07-08,50,2017/18
States,Puerto Rico,2018,28,NA,2.2805,NA,NA,NA,NA,NA,NA,40,4,1754,2018-07-08,50,2017/18
States,Virgin Islands,2018,28,NA,0,NA,NA,NA,NA,NA,NA,0,2,667,2018-07-08,50,2017/18
States,New York City,2018,28,NA,1.11572,NA,NA,NA,NA,NA,NA,1097,69,98322,2018-07-08,50,2017/18
States,Alabama,2018,29,NA,0.630088,NA,NA,NA,NA,NA,NA,226,74,35868,2018-07-15,51,2017/18
States,Alaska,2018,29,NA,1.47645,NA,NA,NA,NA,NA,NA,63,15,4267,2018-07-15,51,2017/18
States,Arizona,2018,29,NA,1.21347,NA,NA,NA,NA,NA,NA,142,36,11702,2018-07-15,51,2017/18
States,Arkansas,2018,29,NA,0.763359,NA,NA,NA,NA,NA,NA,12,7,1572,2018-07-15,51,2017/18
States,California,2018,29,NA,0.933866,NA,NA,NA,NA,NA,NA,379,93,40584,2018-07-15,51,2017/18
States,Colorado,2018,29,NA,0.215856,NA,NA,NA,NA,NA,NA,48,41,22237,2018-07-15,51,2017/18
States,Connecticut,2018,29,NA,2.2508,NA,NA,NA,NA,NA,NA,14,4,622,2018-07-15,51,2017/18
States,Delaware,2018,29,NA,0.302637,NA,NA,NA,NA,NA,NA,7,10,2313,2018-07-15,51,2017/18
States,District of Columbia,2018,29,NA,1.05352,NA,NA,NA,NA,NA,NA,137,4,13004,2018-07-15,51,2017/18
States,Florida,2018,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-15,51,2017/18
States,Georgia,2018,29,NA,0.953841,NA,NA,NA,NA,NA,NA,392,43,41097,2018-07-15,51,2017/18
States,Hawaii,2018,29,NA,1.15789,NA,NA,NA,NA,NA,NA,11,14,950,2018-07-15,51,2017/18
States,Idaho,2018,29,NA,0,NA,NA,NA,NA,NA,NA,0,2,546,2018-07-15,51,2017/18
States,Illinois,2018,29,NA,0.590593,NA,NA,NA,NA,NA,NA,221,59,37420,2018-07-15,51,2017/18
States,Indiana,2018,29,NA,1.05773,NA,NA,NA,NA,NA,NA,24,16,2269,2018-07-15,51,2017/18
States,Iowa,2018,29,NA,0.0748503,NA,NA,NA,NA,NA,NA,1,7,1336,2018-07-15,51,2017/18
States,Kansas,2018,29,NA,0.14892,NA,NA,NA,NA,NA,NA,2,7,1343,2018-07-15,51,2017/18
States,Kentucky,2018,29,NA,0.323154,NA,NA,NA,NA,NA,NA,20,10,6189,2018-07-15,51,2017/18
States,Louisiana,2018,29,NA,1.18918,NA,NA,NA,NA,NA,NA,569,90,47848,2018-07-15,51,2017/18
States,Maine,2018,29,NA,0,NA,NA,NA,NA,NA,NA,0,18,3212,2018-07-15,51,2017/18
States,Maryland,2018,29,NA,0.401714,NA,NA,NA,NA,NA,NA,15,13,3734,2018-07-15,51,2017/18
States,Massachusetts,2018,29,NA,0.657088,NA,NA,NA,NA,NA,NA,193,29,29372,2018-07-15,51,2017/18
States,Michigan,2018,29,NA,0.260573,NA,NA,NA,NA,NA,NA,39,62,14967,2018-07-15,51,2017/18
States,Minnesota,2018,29,NA,0.8449,NA,NA,NA,NA,NA,NA,42,14,4971,2018-07-15,51,2017/18
States,Mississippi,2018,29,NA,0.997889,NA,NA,NA,NA,NA,NA,156,42,15633,2018-07-15,51,2017/18
States,Missouri,2018,29,NA,0.103146,NA,NA,NA,NA,NA,NA,2,14,1939,2018-07-15,51,2017/18
States,Montana,2018,29,NA,0,NA,NA,NA,NA,NA,NA,0,4,1950,2018-07-15,51,2017/18
States,Nebraska,2018,29,NA,0.985687,NA,NA,NA,NA,NA,NA,73,39,7406,2018-07-15,51,2017/18
States,Nevada,2018,29,NA,0.423499,NA,NA,NA,NA,NA,NA,39,26,9209,2018-07-15,51,2017/18
States,New Hampshire,2018,29,NA,0.0770416,NA,NA,NA,NA,NA,NA,1,12,1298,2018-07-15,51,2017/18
States,New Jersey,2018,29,NA,1.24432,NA,NA,NA,NA,NA,NA,312,37,25074,2018-07-15,51,2017/18
States,New Mexico,2018,29,NA,0.782473,NA,NA,NA,NA,NA,NA,105,25,13419,2018-07-15,51,2017/18
States,New York,2018,29,NA,0,NA,NA,NA,NA,NA,NA,0,35,6891,2018-07-15,51,2017/18
States,North Carolina,2018,29,NA,0.0723197,NA,NA,NA,NA,NA,NA,4,18,5531,2018-07-15,51,2017/18
States,North Dakota,2018,29,NA,0.134048,NA,NA,NA,NA,NA,NA,1,4,746,2018-07-15,51,2017/18
States,Ohio,2018,29,NA,0.513627,NA,NA,NA,NA,NA,NA,49,26,9540,2018-07-15,51,2017/18
States,Oklahoma,2018,29,NA,0.338409,NA,NA,NA,NA,NA,NA,10,12,2955,2018-07-15,51,2017/18
States,Oregon,2018,29,NA,0.421065,NA,NA,NA,NA,NA,NA,146,72,34674,2018-07-15,51,2017/18
States,Pennsylvania,2018,29,NA,0.356381,NA,NA,NA,NA,NA,NA,157,135,44054,2018-07-15,51,2017/18
States,Rhode Island,2018,29,NA,0,NA,NA,NA,NA,NA,NA,0,23,3789,2018-07-15,51,2017/18
States,South Carolina,2018,29,NA,0.235156,NA,NA,NA,NA,NA,NA,8,9,3402,2018-07-15,51,2017/18
States,South Dakota,2018,29,NA,0.434084,NA,NA,NA,NA,NA,NA,27,23,6220,2018-07-15,51,2017/18
States,Tennessee,2018,29,NA,0.424119,NA,NA,NA,NA,NA,NA,23,48,5423,2018-07-15,51,2017/18
States,Texas,2018,29,NA,1.06927,NA,NA,NA,NA,NA,NA,203,90,18985,2018-07-15,51,2017/18
States,Utah,2018,29,NA,0.178874,NA,NA,NA,NA,NA,NA,111,46,62055,2018-07-15,51,2017/18
States,Vermont,2018,29,NA,1.42857,NA,NA,NA,NA,NA,NA,15,4,1050,2018-07-15,51,2017/18
States,Virginia,2018,29,NA,0.731648,NA,NA,NA,NA,NA,NA,602,105,82280,2018-07-15,51,2017/18
States,Washington,2018,29,NA,0.225677,NA,NA,NA,NA,NA,NA,9,34,3988,2018-07-15,51,2017/18
States,West Virginia,2018,29,NA,0.127755,NA,NA,NA,NA,NA,NA,8,23,6262,2018-07-15,51,2017/18
States,Wisconsin,2018,29,NA,0.389105,NA,NA,NA,NA,NA,NA,10,18,2570,2018-07-15,51,2017/18
States,Wyoming,2018,29,NA,0.397483,NA,NA,NA,NA,NA,NA,12,14,3019,2018-07-15,51,2017/18
States,Puerto Rico,2018,29,NA,4.55032,NA,NA,NA,NA,NA,NA,85,4,1868,2018-07-15,51,2017/18
States,Virgin Islands,2018,29,NA,0.182149,NA,NA,NA,NA,NA,NA,1,2,549,2018-07-15,51,2017/18
States,New York City,2018,29,NA,1.04192,NA,NA,NA,NA,NA,NA,1010,68,96936,2018-07-15,51,2017/18
States,Alabama,2018,30,NA,0.63202,NA,NA,NA,NA,NA,NA,211,73,33385,2018-07-22,52,2017/18
States,Alaska,2018,30,NA,1.3363,NA,NA,NA,NA,NA,NA,60,15,4490,2018-07-22,52,2017/18
States,Arizona,2018,30,NA,1.72563,NA,NA,NA,NA,NA,NA,260,43,15067,2018-07-22,52,2017/18
States,Arkansas,2018,30,NA,0.448934,NA,NA,NA,NA,NA,NA,8,7,1782,2018-07-22,52,2017/18
States,California,2018,30,NA,0.946458,NA,NA,NA,NA,NA,NA,382,90,40361,2018-07-22,52,2017/18
States,Colorado,2018,30,NA,0.159526,NA,NA,NA,NA,NA,NA,35,41,21940,2018-07-22,52,2017/18
States,Connecticut,2018,30,NA,0.339559,NA,NA,NA,NA,NA,NA,2,4,589,2018-07-22,52,2017/18
States,Delaware,2018,30,NA,0.131868,NA,NA,NA,NA,NA,NA,3,10,2275,2018-07-22,52,2017/18
States,District of Columbia,2018,30,NA,1.03181,NA,NA,NA,NA,NA,NA,133,4,12890,2018-07-22,52,2017/18
States,Florida,2018,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-22,52,2017/18
States,Georgia,2018,30,NA,1.09775,NA,NA,NA,NA,NA,NA,441,43,40173,2018-07-22,52,2017/18
States,Hawaii,2018,30,NA,0.909091,NA,NA,NA,NA,NA,NA,9,14,990,2018-07-22,52,2017/18
States,Idaho,2018,30,NA,0.322581,NA,NA,NA,NA,NA,NA,1,2,310,2018-07-22,52,2017/18
States,Illinois,2018,30,NA,0.458395,NA,NA,NA,NA,NA,NA,164,59,35777,2018-07-22,52,2017/18
States,Indiana,2018,30,NA,0.742881,NA,NA,NA,NA,NA,NA,18,16,2423,2018-07-22,52,2017/18
States,Iowa,2018,30,NA,0.0765111,NA,NA,NA,NA,NA,NA,1,7,1307,2018-07-22,52,2017/18
States,Kansas,2018,30,NA,0.074184,NA,NA,NA,NA,NA,NA,1,7,1348,2018-07-22,52,2017/18
States,Kentucky,2018,30,NA,0.226317,NA,NA,NA,NA,NA,NA,14,9,6186,2018-07-22,52,2017/18
States,Louisiana,2018,30,NA,1.30786,NA,NA,NA,NA,NA,NA,638,89,48782,2018-07-22,52,2017/18
States,Maine,2018,30,NA,0.0675676,NA,NA,NA,NA,NA,NA,2,17,2960,2018-07-22,52,2017/18
States,Maryland,2018,30,NA,0.45719,NA,NA,NA,NA,NA,NA,22,14,4812,2018-07-22,52,2017/18
States,Massachusetts,2018,30,NA,0.667453,NA,NA,NA,NA,NA,NA,198,28,29665,2018-07-22,52,2017/18
States,Michigan,2018,30,NA,0.39804,NA,NA,NA,NA,NA,NA,65,67,16330,2018-07-22,52,2017/18
States,Minnesota,2018,30,NA,0.633762,NA,NA,NA,NA,NA,NA,33,15,5207,2018-07-22,52,2017/18
States,Mississippi,2018,30,NA,1.14843,NA,NA,NA,NA,NA,NA,198,44,17241,2018-07-22,52,2017/18
States,Missouri,2018,30,NA,0.04914,NA,NA,NA,NA,NA,NA,1,15,2035,2018-07-22,52,2017/18
States,Montana,2018,30,NA,0,NA,NA,NA,NA,NA,NA,0,4,1969,2018-07-22,52,2017/18
States,Nebraska,2018,30,NA,0.573643,NA,NA,NA,NA,NA,NA,37,39,6450,2018-07-22,52,2017/18
States,Nevada,2018,30,NA,0.334865,NA,NA,NA,NA,NA,NA,51,29,15230,2018-07-22,52,2017/18
States,New Hampshire,2018,30,NA,0.60015,NA,NA,NA,NA,NA,NA,8,12,1333,2018-07-22,52,2017/18
States,New Jersey,2018,30,NA,1.13838,NA,NA,NA,NA,NA,NA,288,37,25299,2018-07-22,52,2017/18
States,New Mexico,2018,30,NA,0.871948,NA,NA,NA,NA,NA,NA,35,12,4014,2018-07-22,52,2017/18
States,New York,2018,30,NA,0.0135135,NA,NA,NA,NA,NA,NA,1,34,7400,2018-07-22,52,2017/18
States,North Carolina,2018,30,NA,0.23595,NA,NA,NA,NA,NA,NA,11,15,4662,2018-07-22,52,2017/18
States,North Dakota,2018,30,NA,0.163399,NA,NA,NA,NA,NA,NA,1,3,612,2018-07-22,52,2017/18
States,Ohio,2018,30,NA,0.314597,NA,NA,NA,NA,NA,NA,30,27,9536,2018-07-22,52,2017/18
States,Oklahoma,2018,30,NA,0.252343,NA,NA,NA,NA,NA,NA,7,11,2774,2018-07-22,52,2017/18
States,Oregon,2018,30,NA,0.349108,NA,NA,NA,NA,NA,NA,117,73,33514,2018-07-22,52,2017/18
States,Pennsylvania,2018,30,NA,0.34642,NA,NA,NA,NA,NA,NA,168,131,48496,2018-07-22,52,2017/18
States,Rhode Island,2018,30,NA,0.0261986,NA,NA,NA,NA,NA,NA,1,23,3817,2018-07-22,52,2017/18
States,South Carolina,2018,30,NA,0.426136,NA,NA,NA,NA,NA,NA,12,9,2816,2018-07-22,52,2017/18
States,South Dakota,2018,30,NA,0.64453800000000006,NA,NA,NA,NA,NA,NA,40,23,6206,2018-07-22,52,2017/18
States,Tennessee,2018,30,NA,0.34558,NA,NA,NA,NA,NA,NA,19,47,5498,2018-07-22,52,2017/18
States,Texas,2018,30,NA,1.02062,NA,NA,NA,NA,NA,NA,197,90,19302,2018-07-22,52,2017/18
States,Utah,2018,30,NA,0.0637113,NA,NA,NA,NA,NA,NA,31,46,48657,2018-07-22,52,2017/18
States,Vermont,2018,30,NA,1.1396,NA,NA,NA,NA,NA,NA,8,4,702,2018-07-22,52,2017/18
States,Virginia,2018,30,NA,0.683917,NA,NA,NA,NA,NA,NA,540,111,78957,2018-07-22,52,2017/18
States,Washington,2018,30,NA,0.288714,NA,NA,NA,NA,NA,NA,11,34,3810,2018-07-22,52,2017/18
States,West Virginia,2018,30,NA,0.0848656,NA,NA,NA,NA,NA,NA,6,24,7070,2018-07-22,52,2017/18
States,Wisconsin,2018,30,NA,0.236072,NA,NA,NA,NA,NA,NA,5,17,2118,2018-07-22,52,2017/18
States,Wyoming,2018,30,NA,0.302216,NA,NA,NA,NA,NA,NA,9,14,2978,2018-07-22,52,2017/18
States,Puerto Rico,2018,30,NA,4.03518,NA,NA,NA,NA,NA,NA,78,4,1933,2018-07-22,52,2017/18
States,Virgin Islands,2018,30,NA,0.483092,NA,NA,NA,NA,NA,NA,3,2,621,2018-07-22,52,2017/18
States,New York City,2018,30,NA,0.880769,NA,NA,NA,NA,NA,NA,834,69,94690,2018-07-22,52,2017/18
States,Alabama,2018,31,NA,0.663122,NA,NA,NA,NA,NA,NA,227,71,34232,2018-07-29,1,2018/19
States,Alaska,2018,31,NA,1.44396,NA,NA,NA,NA,NA,NA,63,15,4363,2018-07-29,1,2018/19
States,Arizona,2018,31,NA,1.32218,NA,NA,NA,NA,NA,NA,166,36,12555,2018-07-29,1,2018/19
States,Arkansas,2018,31,NA,0.542373,NA,NA,NA,NA,NA,NA,8,6,1475,2018-07-29,1,2018/19
States,California,2018,31,NA,0.944158,NA,NA,NA,NA,NA,NA,374,81,39612,2018-07-29,1,2018/19
States,Colorado,2018,31,NA,0.192141,NA,NA,NA,NA,NA,NA,40,40,20818,2018-07-29,1,2018/19
States,Connecticut,2018,31,NA,0,NA,NA,NA,NA,NA,NA,0,4,697,2018-07-29,1,2018/19
States,Delaware,2018,31,NA,0,NA,NA,NA,NA,NA,NA,0,10,2212,2018-07-29,1,2018/19
States,District of Columbia,2018,31,NA,0.868696,NA,NA,NA,NA,NA,NA,113,4,13008,2018-07-29,1,2018/19
States,Florida,2018,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-29,1,2018/19
States,Georgia,2018,31,NA,0.983631,NA,NA,NA,NA,NA,NA,390,45,39649,2018-07-29,1,2018/19
States,Hawaii,2018,31,NA,0.40858,NA,NA,NA,NA,NA,NA,4,14,979,2018-07-29,1,2018/19
States,Idaho,2018,31,NA,0,NA,NA,NA,NA,NA,NA,0,1,82,2018-07-29,1,2018/19
States,Illinois,2018,31,NA,0.506873,NA,NA,NA,NA,NA,NA,177,57,34920,2018-07-29,1,2018/19
States,Indiana,2018,31,NA,0.626468,NA,NA,NA,NA,NA,NA,16,16,2554,2018-07-29,1,2018/19
States,Iowa,2018,31,NA,0.062383,NA,NA,NA,NA,NA,NA,1,7,1603,2018-07-29,1,2018/19
States,Kansas,2018,31,NA,0.115473,NA,NA,NA,NA,NA,NA,1,6,866,2018-07-29,1,2018/19
States,Kentucky,2018,31,NA,0.154219,NA,NA,NA,NA,NA,NA,7,9,4539,2018-07-29,1,2018/19
States,Louisiana,2018,31,NA,1.40713,NA,NA,NA,NA,NA,NA,658,89,46762,2018-07-29,1,2018/19
States,Maine,2018,31,NA,0.0734035,NA,NA,NA,NA,NA,NA,3,19,4087,2018-07-29,1,2018/19
States,Maryland,2018,31,NA,0.445198,NA,NA,NA,NA,NA,NA,21,14,4717,2018-07-29,1,2018/19
States,Massachusetts,2018,31,NA,0.564083,NA,NA,NA,NA,NA,NA,165,29,29251,2018-07-29,1,2018/19
States,Michigan,2018,31,NA,0.508406,NA,NA,NA,NA,NA,NA,75,62,14752,2018-07-29,1,2018/19
States,Minnesota,2018,31,NA,0.904243,NA,NA,NA,NA,NA,NA,39,14,4313,2018-07-29,1,2018/19
States,Mississippi,2018,31,NA,1.05817,NA,NA,NA,NA,NA,NA,165,41,15593,2018-07-29,1,2018/19
States,Missouri,2018,31,NA,0.100959,NA,NA,NA,NA,NA,NA,2,15,1981,2018-07-29,1,2018/19
States,Montana,2018,31,NA,0,NA,NA,NA,NA,NA,NA,0,3,1736,2018-07-29,1,2018/19
States,Nebraska,2018,31,NA,0.544239,NA,NA,NA,NA,NA,NA,35,38,6431,2018-07-29,1,2018/19
States,Nevada,2018,31,NA,0.265903,NA,NA,NA,NA,NA,NA,39,29,14667,2018-07-29,1,2018/19
States,New Hampshire,2018,31,NA,1.17555,NA,NA,NA,NA,NA,NA,15,11,1276,2018-07-29,1,2018/19
States,New Jersey,2018,31,NA,1.11922,NA,NA,NA,NA,NA,NA,279,35,24928,2018-07-29,1,2018/19
States,New Mexico,2018,31,NA,0.991724,NA,NA,NA,NA,NA,NA,139,25,14016,2018-07-29,1,2018/19
States,New York,2018,31,NA,0.0136836,NA,NA,NA,NA,NA,NA,1,35,7308,2018-07-29,1,2018/19
States,North Carolina,2018,31,NA,0.164339,NA,NA,NA,NA,NA,NA,8,16,4868,2018-07-29,1,2018/19
