feat,importance,b,q_level
state_city_NY_NEW_YORK,13,8,0.975
state_city_NY_ROCHESTER,1,8,0.975
state_city_NY_SYRACUSE,0,8,0.975
state_city_NY_YONKERS,16,8,0.975
state_city_OH,3,8,0.975
state_city_OH_AKRON,0,8,0.975
state_city_OH_CINCINNATI,0,8,0.975
state_city_OH_CLEVELAND,0,8,0.975
state_city_OH_COLUMBUS,4,8,0.975
state_city_OH_DAYTON,0,8,0.975
state_city_OH_TOLEDO,0,8,0.975
state_city_OK,0,8,0.975
state_city_OK_BROKEN_ARROW,0,8,0.975
state_city_OK_NORMAN,0,8,0.975
state_city_OK_OKLAHOMA_CITY,0,8,0.975
state_city_OK_TULSA,2,8,0.975
state_city_OR,0,8,0.975
state_city_OR_BEND,14,8,0.975
state_city_OR_GRESHAM,4,8,0.975
state_city_OR_HILLSBORO,0,8,0.975
state_city_OR_PORTLAND,0,8,0.975
state_city_OR_SALEM,0,8,0.975
state_city_PA,1,8,0.975
state_city_PA_ALLENTOWN,0,8,0.975
state_city_PA_PHILADELPHIA,0,8,0.975
state_city_PA_PITTSBURGH,0,8,0.975
state_city_PR,16,8,0.975
state_city_RI_PROVIDENCE,0,8,0.975
state_city_SC,9,8,0.975
state_city_SC_CHARLESTON,0,8,0.975
state_city_SC_COLUMBIA,1,8,0.975
state_city_SD,2,8,0.975
state_city_SD_SIOUX_FALLS,0,8,0.975
state_city_TN,2,8,0.975
state_city_TN_CHATTANOOGA,0,8,0.975
state_city_TN_KNOXVILLE,0,8,0.975
state_city_TN_MEMPHIS,0,8,0.975
state_city_TN_MURFREESBORO,0,8,0.975
state_city_TX,0,8,0.975
state_city_TX_ABILENE,1,8,0.975
state_city_TX_ALLEN,5,8,0.975
state_city_TX_AMARILLO,0,8,0.975
state_city_TX_ARLINGTON,3,8,0.975
state_city_TX_AUSTIN,0,8,0.975
state_city_TX_BEAUMONT,0,8,0.975
state_city_TX_BROWNSVILLE,4,8,0.975
state_city_TX_CARROLLTON,0,8,0.975
state_city_TX_COLLEGE_STATION,0,8,0.975
state_city_TX_CONROE,0,8,0.975
state_city_TX_CORPUS_CHRISTI,0,8,0.975
state_city_TX_DALLAS,0,8,0.975
state_city_TX_DENTON,0,8,0.975
state_city_TX_EDINBURG,0,8,0.975
state_city_TX_EL_PASO,0,8,0.975
state_city_TX_FORT_WORTH,0,8,0.975
state_city_TX_FRISCO,0,8,0.975
state_city_TX_HOUSTON,0,8,0.975
state_city_TX_IRVING,12,8,0.975
state_city_TX_KILLEEN,0,8,0.975
state_city_TX_LAREDO,7,8,0.975
state_city_TX_LEWISVILLE,2,8,0.975
state_city_TX_LUBBOCK,0,8,0.975
state_city_TX_MCALLEN,0,8,0.975
state_city_TX_MCKINNEY,14,8,0.975
state_city_TX_MESQUITE,5,8,0.975
state_city_TX_MIDLAND,0,8,0.975
state_city_TX_NEW_BRAUNFELS,22,8,0.975
state_city_TX_ODESSA,0,8,0.975
state_city_TX_PASADENA,0,8,0.975
state_city_TX_PEARLAND,15,8,0.975
state_city_TX_PLANO,4,8,0.975
state_city_TX_RICHARDSON,0,8,0.975
state_city_TX_ROUND_ROCK,21,8,0.975
state_city_TX_SAN_ANTONIO,5,8,0.975
state_city_TX_SUGAR_LAND,0,8,0.975
state_city_TX_TYLER,0,8,0.975
state_city_TX_WACO,15,8,0.975
state_city_TX_WICHITA_FALLS,0,8,0.975
state_city_UT,2,8,0.975
state_city_UT_PROVO,18,8,0.975
state_city_UT_SALT_LAKE_CITY,0,8,0.975
state_city_UT_WEST_JORDAN,7,8,0.975
state_city_VA,9,8,0.975
state_city_VA_ALEXANDRIA,0,8,0.975
state_city_VA_CHESAPEAKE,0,8,0.975
state_city_VA_HAMPTON,0,8,0.975
state_city_VA_NEWPORT_NEWS,0,8,0.975
state_city_VA_NORFOLK,0,8,0.975
state_city_VA_RICHMOND,0,8,0.975
state_city_VA_SUFFOLK,11,8,0.975
state_city_VA_VIRGINIA_BEACH,0,8,0.975
state_city_VT,0,8,0.975
state_city_WA,3,8,0.975
state_city_WA_BELLEVUE,2,8,0.975
state_city_WA_EVERETT,0,8,0.975
state_city_WA_RENTON,0,8,0.975
state_city_WA_SEATTLE,1,8,0.975
state_city_WA_SPOKANE,0,8,0.975
state_city_WA_TACOMA,11,8,0.975
state_city_WA_VANCOUVER,0,8,0.975
state_city_WI,2,8,0.975
state_city_WI_GREEN_BAY,0,8,0.975
state_city_WI_MADISON,0,8,0.975
state_city_WI_MILWAUKEE,0,8,0.975
state_city_WV,0,8,0.975
state_city_WY,2,8,0.975
delta_xmas,99,8,0.975
inc_trans_cs_taylor_d2_c0_w4t_sNone,39,8,0.975
inc_trans_cs_taylor_d2_c1_w4t_sNone,71,8,0.975
inc_trans_cs_taylor_d2_c2_w4t_sNone,70,8,0.975
inc_trans_cs_taylor_d2_c0_w6t_sNone,35,8,0.975
inc_trans_cs_taylor_d2_c1_w6t_sNone,49,8,0.975
inc_trans_cs_taylor_d2_c2_w6t_sNone,54,8,0.975
inc_trans_cs_taylor_d1_c0_w3t_sNone,21,8,0.975
inc_trans_cs_taylor_d1_c1_w3t_sNone,47,8,0.975
inc_trans_cs_taylor_d1_c0_w5t_sNone,28,8,0.975
inc_trans_cs_taylor_d1_c1_w5t_sNone,65,8,0.975
inc_trans_cs_rollmean_w2,35,8,0.975
inc_trans_cs_rollmean_w4,38,8,0.975
inc_trans_cs_lag1,41,8,0.975
inc_trans_cs_lag2,31,8,0.975
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,27,8,0.975
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,20,8,0.975
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,37,8,0.975
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,44,8,0.975
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,44,8,0.975
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,46,8,0.975
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,31,8,0.975
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,31,8,0.975
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,33,8,0.975
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,57,8,0.975
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,83,8,0.975
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,62,8,0.975
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,20,8,0.975
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,20,8,0.975
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,36,8,0.975
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,36,8,0.975
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,18,8,0.975
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,34,8,0.975
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,54,8,0.975
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,54,8,0.975
inc_trans_cs_rollmean_w2_lag1,18,8,0.975
inc_trans_cs_rollmean_w2_lag2,17,8,0.975
inc_trans_cs_rollmean_w4_lag1,38,8,0.975
inc_trans_cs_rollmean_w4_lag2,69,8,0.975
horizon,57,8,0.975
inc_trans_cs,203,9,0.025
season_week,172,9,0.025
log_pop,118,9,0.025
source_flusurvnet,51,9,0.025
source_ilinet,30,9,0.025
source_nhsn_city,7,9,0.025
state_city_AK,6,9,0.025
state_city_AL,1,9,0.025
state_city_AL_BIRMINGHAM,5,9,0.025
state_city_AL_HUNTSVILLE,0,9,0.025
state_city_AL_MOBILE,0,9,0.025
state_city_AL_MONTGOMERY,0,9,0.025
state_city_AL_TUSCALOOSA,0,9,0.025
state_city_AR,0,9,0.025
state_city_AR_FAYETTEVILLE,0,9,0.025
state_city_AR_LITTLE_ROCK,0,9,0.025
state_city_AZ,14,9,0.025
state_city_AZ_CHANDLER,0,9,0.025
state_city_AZ_GLENDALE,0,9,0.025
state_city_AZ_GOODYEAR,0,9,0.025
state_city_AZ_MESA,1,9,0.025
state_city_AZ_PHOENIX,0,9,0.025
state_city_AZ_SCOTTSDALE,0,9,0.025
state_city_AZ_TEMPE,0,9,0.025
state_city_AZ_TUCSON,0,9,0.025
state_city_AZ_YUMA,0,9,0.025
state_city_CA,0,9,0.025
state_city_CA_ANAHEIM,0,9,0.025
state_city_CA_ANTIOCH,0,9,0.025
state_city_CA_BAKERSFIELD,0,9,0.025
state_city_CA_BERKELEY,0,9,0.025
state_city_CA_BURBANK,0,9,0.025
state_city_CA_CHICO,0,9,0.025
state_city_CA_CHULA_VISTA,0,9,0.025
state_city_CA_CLOVIS,0,9,0.025
state_city_CA_CORONA,0,9,0.025
state_city_CA_COSTA_MESA,0,9,0.025
state_city_CA_DOWNEY,0,9,0.025
state_city_CA_FONTANA,0,9,0.025
state_city_CA_FREMONT,0,9,0.025
state_city_CA_FRESNO,0,9,0.025
state_city_CA_FULLERTON,0,9,0.025
state_city_CA_GARDEN_GROVE,0,9,0.025
state_city_CA_GLENDALE,0,9,0.025
state_city_CA_HUNTINGTON_BEACH,0,9,0.025
state_city_CA_INGLEWOOD,0,9,0.025
state_city_CA_IRVINE,0,9,0.025
state_city_CA_LANCASTER,0,9,0.025
state_city_CA_LONG_BEACH,0,9,0.025
state_city_CA_LOS_ANGELES,0,9,0.025
state_city_CA_MODESTO,0,9,0.025
state_city_CA_MORENO_VALLEY,0,9,0.025
state_city_CA_MURRIETA,0,9,0.025
state_city_CA_OAKLAND,0,9,0.025
state_city_CA_OCEANSIDE,0,9,0.025
state_city_CA_ONTARIO,0,9,0.025
state_city_CA_ORANGE,0,9,0.025
state_city_CA_OXNARD,0,9,0.025
state_city_CA_PALMDALE,0,9,0.025
state_city_CA_PASADENA,0,9,0.025
state_city_CA_POMONA,0,9,0.025
state_city_CA_RANCHO_CUCAMONGA,0,9,0.025
state_city_CA_RIVERSIDE,0,9,0.025
state_city_CA_ROSEVILLE,0,9,0.025
state_city_CA_SACRAMENTO,0,9,0.025
state_city_CA_SALINAS,0,9,0.025
state_city_CA_SANTA_ANA,0,9,0.025
state_city_CA_SANTA_CLARA,0,9,0.025
state_city_CA_SANTA_MARIA,0,9,0.025
state_city_CA_SANTA_ROSA,0,9,0.025
state_city_CA_SAN_BERNARDINO,0,9,0.025
state_city_CA_SAN_DIEGO,0,9,0.025
state_city_CA_SAN_FRANCISCO,0,9,0.025
state_city_CA_SAN_JOSE,0,9,0.025
state_city_CA_SAN_MATEO,0,9,0.025
state_city_CA_SIMI_VALLEY,0,9,0.025
state_city_CA_STOCKTON,0,9,0.025
state_city_CA_TEMECULA,0,9,0.025
state_city_CA_THOUSAND_OAKS,0,9,0.025
state_city_CA_TORRANCE,0,9,0.025
state_city_CA_VACAVILLE,0,9,0.025
state_city_CA_VALLEJO,0,9,0.025
state_city_CA_VICTORVILLE,0,9,0.025
state_city_CA_VISALIA,0,9,0.025
state_city_CA_WEST_COVINA,0,9,0.025
state_city_CO,9,9,0.025
state_city_CO_AURORA,0,9,0.025
state_city_CO_BOULDER,0,9,0.025
state_city_CO_COLORADO_SPRINGS,0,9,0.025
state_city_CO_DENVER,0,9,0.025
state_city_CO_FORT_COLLINS,0,9,0.025
state_city_CO_GREELEY,0,9,0.025
state_city_CO_LAKEWOOD,0,9,0.025
state_city_CO_PUEBLO,0,9,0.025
state_city_CO_THORNTON,0,9,0.025
state_city_CO_WESTMINSTER,0,9,0.025
state_city_CT,0,9,0.025
state_city_CT_BRIDGEPORT,0,9,0.025
state_city_CT_HARTFORD,0,9,0.025
state_city_CT_NEW_HAVEN,0,9,0.025
state_city_CT_STAMFORD,0,9,0.025
state_city_CT_WATERBURY,0,9,0.025
state_city_DC,13,9,0.025
state_city_DC_WASHINGTON,12,9,0.025
state_city_DE,0,9,0.025
state_city_FL,0,9,0.025
state_city_FL_CAPE_CORAL,0,9,0.025
state_city_FL_CLEARWATER,0,9,0.025
state_city_FL_FORT_LAUDERDALE,0,9,0.025
state_city_FL_GAINESVILLE,0,9,0.025
state_city_FL_HIALEAH,0,9,0.025
state_city_FL_HOLLYWOOD,0,9,0.025
state_city_FL_JACKSONVILLE,0,9,0.025
state_city_FL_LAKELAND,0,9,0.025
state_city_FL_MIAMI,0,9,0.025
state_city_FL_MIRAMAR,0,9,0.025
state_city_FL_ORLANDO,0,9,0.025
state_city_FL_PALM_BAY,0,9,0.025
state_city_FL_PALM_COAST,0,9,0.025
state_city_FL_PEMBROKE_PINES,0,9,0.025
state_city_FL_TALLAHASSEE,0,9,0.025
state_city_FL_TAMPA,0,9,0.025
state_city_FL_WEST_PALM_BEACH,0,9,0.025
state_city_GA,22,9,0.025
state_city_GA_ATLANTA,0,9,0.025
state_city_GA_COLUMBUS,0,9,0.025
state_city_GA_SAVANNAH,0,9,0.025
state_city_HI,18,9,0.025
state_city_IA,1,9,0.025
state_city_IA_CEDAR_RAPIDS,0,9,0.025
state_city_IA_DAVENPORT,0,9,0.025
state_city_IA_DES_MOINES,80,9,0.025
state_city_ID,17,9,0.025
state_city_ID_NAMPA,0,9,0.025
state_city_IL,3,9,0.025
state_city_IL_AURORA,0,9,0.025
state_city_IL_CHICAGO,0,9,0.025
state_city_IL_ELGIN,0,9,0.025
state_city_IL_JOLIET,0,9,0.025
state_city_IL_NAPERVILLE,0,9,0.025
state_city_IL_PEORIA,0,9,0.025
state_city_IL_ROCKFORD,0,9,0.025
state_city_IL_SPRINGFIELD,0,9,0.025
state_city_IN,0,9,0.025
state_city_IN_CARMEL,0,9,0.025
state_city_IN_EVANSVILLE,0,9,0.025
state_city_IN_FORT_WAYNE,0,9,0.025
state_city_IN_SOUTH_BEND,0,9,0.025
state_city_KS,0,9,0.025
state_city_KS_KANSAS_CITY,0,9,0.025
state_city_KS_OLATHE,0,9,0.025
state_city_KS_OVERLAND_PARK,0,9,0.025
state_city_KS_TOPEKA,0,9,0.025
state_city_KS_WICHITA,0,9,0.025
state_city_KY,1,9,0.025
state_city_LA,20,9,0.025
state_city_LA_BATON_ROUGE,0,9,0.025
state_city_LA_LAFAYETTE,0,9,0.025
state_city_LA_NEW_ORLEANS,0,9,0.025
state_city_LA_SHREVEPORT,0,9,0.025
state_city_MA,0,9,0.025
state_city_MA_BOSTON,0,9,0.025
state_city_MA_BROCKTON,0,9,0.025
state_city_MA_CAMBRIDGE,0,9,0.025
state_city_MA_LOWELL,0,9,0.025
state_city_MA_NEW_BEDFORD,0,9,0.025
state_city_MA_SPRINGFIELD,0,9,0.025
state_city_MA_WORCESTER,0,9,0.025
state_city_MD,13,9,0.025
state_city_MD_BALTIMORE,0,9,0.025
state_city_ME,7,9,0.025
state_city_MI,2,9,0.025
state_city_MI_ANN_ARBOR,0,9,0.025
state_city_MI_DEARBORN,0,9,0.025
state_city_MI_DETROIT,0,9,0.025
state_city_MI_GRAND_RAPIDS,0,9,0.025
state_city_MI_LANSING,0,9,0.025
state_city_MI_WARREN,0,9,0.025
state_city_MN,1,9,0.025
state_city_MN_MINNEAPOLIS,0,9,0.025
state_city_MN_ROCHESTER,0,9,0.025
state_city_MO,7,9,0.025
state_city_MO_COLUMBIA,0,9,0.025
state_city_MO_INDEPENDENCE,0,9,0.025
state_city_MO_KANSAS_CITY,0,9,0.025
state_city_MO_SPRINGFIELD,0,9,0.025
state_city_MS,14,9,0.025
state_city_MS_JACKSON,0,9,0.025
state_city_MT,2,9,0.025
state_city_MT_BILLINGS,0,9,0.025
state_city_NC,9,9,0.025
state_city_NC_CHARLOTTE,1,9,0.025
state_city_NC_CONCORD,0,9,0.025
state_city_NC_DURHAM,0,9,0.025
state_city_NC_FAYETTEVILLE,0,9,0.025
state_city_NC_GREENSBORO,0,9,0.025
state_city_NC_HIGH_POINT,0,9,0.025
state_city_NC_RALEIGH,0,9,0.025
state_city_NC_WILMINGTON,0,9,0.025
state_city_NC_WINSTON-SALEM,0,9,0.025
state_city_ND,0,9,0.025
state_city_ND_FARGO,0,9,0.025
state_city_NE,0,9,0.025
state_city_NE_LINCOLN,0,9,0.025
state_city_NE_OMAHA,0,9,0.025
state_city_NH,0,9,0.025
state_city_NH_MANCHESTER,0,9,0.025
state_city_NJ_ELIZABETH,0,9,0.025
state_city_NJ_JERSEY_CITY,0,9,0.025
state_city_NJ_NEWARK,0,9,0.025
state_city_NJ_PATERSON,0,9,0.025
state_city_NM,4,9,0.025
state_city_NM_ALBUQUERQUE,0,9,0.025
state_city_NM_LAS_CRUCES,0,9,0.025
state_city_NV,22,9,0.025
state_city_NV_HENDERSON,0,9,0.025
state_city_NV_LAS_VEGAS,0,9,0.025
state_city_NV_NORTH_LAS_VEGAS,0,9,0.025
state_city_NV_RENO,0,9,0.025
state_city_NV_SPARKS,0,9,0.025
state_city_NY,0,9,0.025
state_city_NY_ALBANY,0,9,0.025
state_city_NY_BUFFALO,0,9,0.025
state_city_NY_NEW_YORK,3,9,0.025
state_city_NY_ROCHESTER,0,9,0.025
state_city_NY_SYRACUSE,0,9,0.025
state_city_NY_YONKERS,0,9,0.025
state_city_OH,1,9,0.025
state_city_OH_AKRON,0,9,0.025
state_city_OH_CINCINNATI,1,9,0.025
state_city_OH_CLEVELAND,0,9,0.025
state_city_OH_COLUMBUS,0,9,0.025
state_city_OH_DAYTON,0,9,0.025
state_city_OH_TOLEDO,0,9,0.025
state_city_OK,0,9,0.025
state_city_OK_BROKEN_ARROW,0,9,0.025
state_city_OK_NORMAN,0,9,0.025
state_city_OK_OKLAHOMA_CITY,0,9,0.025
state_city_OK_TULSA,0,9,0.025
state_city_OR,0,9,0.025
state_city_OR_BEND,0,9,0.025
state_city_OR_GRESHAM,0,9,0.025
state_city_OR_HILLSBORO,0,9,0.025
state_city_OR_PORTLAND,0,9,0.025
state_city_OR_SALEM,0,9,0.025
state_city_PA,2,9,0.025
state_city_PA_ALLENTOWN,24,9,0.025
state_city_PA_PHILADELPHIA,0,9,0.025
state_city_PA_PITTSBURGH,0,9,0.025
state_city_PR,0,9,0.025
state_city_RI_PROVIDENCE,0,9,0.025
state_city_SC,0,9,0.025
state_city_SC_CHARLESTON,0,9,0.025
state_city_SC_COLUMBIA,0,9,0.025
state_city_SD,0,9,0.025
state_city_SD_SIOUX_FALLS,0,9,0.025
state_city_TN,3,9,0.025
state_city_TN_CHATTANOOGA,0,9,0.025
state_city_TN_KNOXVILLE,0,9,0.025
state_city_TN_MEMPHIS,0,9,0.025
state_city_TN_MURFREESBORO,0,9,0.025
state_city_TX,3,9,0.025
state_city_TX_ABILENE,0,9,0.025
state_city_TX_ALLEN,0,9,0.025
state_city_TX_AMARILLO,0,9,0.025
state_city_TX_ARLINGTON,0,9,0.025
state_city_TX_AUSTIN,0,9,0.025
state_city_TX_BEAUMONT,0,9,0.025
state_city_TX_BROWNSVILLE,0,9,0.025
state_city_TX_CARROLLTON,0,9,0.025
state_city_TX_COLLEGE_STATION,0,9,0.025
state_city_TX_CONROE,0,9,0.025
state_city_TX_CORPUS_CHRISTI,0,9,0.025
state_city_TX_DALLAS,0,9,0.025
state_city_TX_DENTON,0,9,0.025
state_city_TX_EDINBURG,0,9,0.025
state_city_TX_EL_PASO,0,9,0.025
state_city_TX_FORT_WORTH,0,9,0.025
state_city_TX_FRISCO,0,9,0.025
state_city_TX_HOUSTON,0,9,0.025
state_city_TX_IRVING,0,9,0.025
state_city_TX_KILLEEN,0,9,0.025
state_city_TX_LAREDO,0,9,0.025
state_city_TX_LEWISVILLE,0,9,0.025
state_city_TX_LUBBOCK,0,9,0.025
state_city_TX_MCALLEN,0,9,0.025
state_city_TX_MCKINNEY,0,9,0.025
state_city_TX_MESQUITE,0,9,0.025
state_city_TX_MIDLAND,0,9,0.025
state_city_TX_NEW_BRAUNFELS,0,9,0.025
state_city_TX_ODESSA,0,9,0.025
state_city_TX_PASADENA,0,9,0.025
state_city_TX_PEARLAND,0,9,0.025
state_city_TX_PLANO,0,9,0.025
state_city_TX_RICHARDSON,0,9,0.025
state_city_TX_ROUND_ROCK,0,9,0.025
state_city_TX_SAN_ANTONIO,0,9,0.025
state_city_TX_SUGAR_LAND,0,9,0.025
state_city_TX_TYLER,0,9,0.025
state_city_TX_WACO,0,9,0.025
state_city_TX_WICHITA_FALLS,0,9,0.025
state_city_UT,1,9,0.025
state_city_UT_PROVO,0,9,0.025
state_city_UT_SALT_LAKE_CITY,0,9,0.025
state_city_UT_WEST_JORDAN,0,9,0.025
state_city_VA,4,9,0.025
state_city_VA_ALEXANDRIA,0,9,0.025
state_city_VA_CHESAPEAKE,0,9,0.025
state_city_VA_HAMPTON,0,9,0.025
state_city_VA_NEWPORT_NEWS,0,9,0.025
state_city_VA_NORFOLK,0,9,0.025
state_city_VA_RICHMOND,0,9,0.025
state_city_VA_SUFFOLK,2,9,0.025
state_city_VA_VIRGINIA_BEACH,0,9,0.025
state_city_VT,0,9,0.025
state_city_WA,0,9,0.025
state_city_WA_BELLEVUE,0,9,0.025
state_city_WA_EVERETT,0,9,0.025
state_city_WA_RENTON,0,9,0.025
state_city_WA_SEATTLE,0,9,0.025
state_city_WA_SPOKANE,0,9,0.025
state_city_WA_TACOMA,7,9,0.025
state_city_WA_VANCOUVER,0,9,0.025
state_city_WI,1,9,0.025
state_city_WI_GREEN_BAY,0,9,0.025
state_city_WI_MADISON,0,9,0.025
state_city_WI_MILWAUKEE,0,9,0.025
state_city_WV,8,9,0.025
state_city_WY,2,9,0.025
delta_xmas,64,9,0.025
inc_trans_cs_taylor_d2_c0_w4t_sNone,64,9,0.025
inc_trans_cs_taylor_d2_c1_w4t_sNone,73,9,0.025
inc_trans_cs_taylor_d2_c2_w4t_sNone,55,9,0.025
inc_trans_cs_taylor_d2_c0_w6t_sNone,55,9,0.025
inc_trans_cs_taylor_d2_c1_w6t_sNone,81,9,0.025
inc_trans_cs_taylor_d2_c2_w6t_sNone,59,9,0.025
inc_trans_cs_taylor_d1_c0_w3t_sNone,38,9,0.025
inc_trans_cs_taylor_d1_c1_w3t_sNone,158,9,0.025
inc_trans_cs_taylor_d1_c0_w5t_sNone,49,9,0.025
inc_trans_cs_taylor_d1_c1_w5t_sNone,69,9,0.025
inc_trans_cs_rollmean_w2,55,9,0.025
inc_trans_cs_rollmean_w4,53,9,0.025
inc_trans_cs_lag1,61,9,0.025
inc_trans_cs_lag2,48,9,0.025
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,20,9,0.025
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,28,9,0.025
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,55,9,0.025
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,63,9,0.025
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,56,9,0.025
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,46,9,0.025
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,19,9,0.025
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,29,9,0.025
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,37,9,0.025
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,61,9,0.025
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,34,9,0.025
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,57,9,0.025
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,15,9,0.025
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,22,9,0.025
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,35,9,0.025
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,78,9,0.025
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,21,9,0.025
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,24,9,0.025
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,42,9,0.025
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,94,9,0.025
inc_trans_cs_rollmean_w2_lag1,13,9,0.025
inc_trans_cs_rollmean_w2_lag2,35,9,0.025
inc_trans_cs_rollmean_w4_lag1,36,9,0.025
inc_trans_cs_rollmean_w4_lag2,89,9,0.025
horizon,61,9,0.025
inc_trans_cs,187,9,0.5
season_week,359,9,0.5
log_pop,156,9,0.5
source_flusurvnet,11,9,0.5
source_ilinet,2,9,0.5
source_nhsn_city,56,9,0.5
state_city_AK,0,9,0.5
state_city_AL,4,9,0.5
state_city_AL_BIRMINGHAM,0,9,0.5
state_city_AL_HUNTSVILLE,0,9,0.5
state_city_AL_MOBILE,0,9,0.5
state_city_AL_MONTGOMERY,0,9,0.5
state_city_AL_TUSCALOOSA,0,9,0.5
state_city_AR,3,9,0.5
state_city_AR_FAYETTEVILLE,0,9,0.5
state_city_AR_LITTLE_ROCK,0,9,0.5
state_city_AZ,1,9,0.5
state_city_AZ_CHANDLER,0,9,0.5
state_city_AZ_GLENDALE,0,9,0.5
state_city_AZ_GOODYEAR,0,9,0.5
state_city_AZ_MESA,0,9,0.5
state_city_AZ_PHOENIX,0,9,0.5
state_city_AZ_SCOTTSDALE,0,9,0.5
state_city_AZ_TEMPE,0,9,0.5
state_city_AZ_TUCSON,0,9,0.5
state_city_AZ_YUMA,0,9,0.5
state_city_CA,0,9,0.5
state_city_CA_ANAHEIM,0,9,0.5
state_city_CA_ANTIOCH,0,9,0.5
state_city_CA_BAKERSFIELD,0,9,0.5
state_city_CA_BERKELEY,0,9,0.5
state_city_CA_BURBANK,0,9,0.5
state_city_CA_CHICO,0,9,0.5
state_city_CA_CHULA_VISTA,0,9,0.5
state_city_CA_CLOVIS,0,9,0.5
state_city_CA_CORONA,0,9,0.5
state_city_CA_COSTA_MESA,0,9,0.5
state_city_CA_DOWNEY,0,9,0.5
state_city_CA_FONTANA,0,9,0.5
state_city_CA_FREMONT,0,9,0.5
state_city_CA_FRESNO,0,9,0.5
state_city_CA_FULLERTON,0,9,0.5
state_city_CA_GARDEN_GROVE,0,9,0.5
state_city_CA_GLENDALE,0,9,0.5
state_city_CA_HUNTINGTON_BEACH,0,9,0.5
state_city_CA_INGLEWOOD,0,9,0.5
state_city_CA_IRVINE,0,9,0.5
state_city_CA_LANCASTER,0,9,0.5
state_city_CA_LONG_BEACH,0,9,0.5
state_city_CA_LOS_ANGELES,0,9,0.5
state_city_CA_MODESTO,0,9,0.5
state_city_CA_MORENO_VALLEY,0,9,0.5
state_city_CA_MURRIETA,0,9,0.5
state_city_CA_OAKLAND,0,9,0.5
state_city_CA_OCEANSIDE,0,9,0.5
state_city_CA_ONTARIO,0,9,0.5
state_city_CA_ORANGE,0,9,0.5
state_city_CA_OXNARD,0,9,0.5
state_city_CA_PALMDALE,0,9,0.5
state_city_CA_PASADENA,0,9,0.5
state_city_CA_POMONA,0,9,0.5
state_city_CA_RANCHO_CUCAMONGA,0,9,0.5
state_city_CA_RIVERSIDE,0,9,0.5
state_city_CA_ROSEVILLE,0,9,0.5
state_city_CA_SACRAMENTO,0,9,0.5
state_city_CA_SALINAS,0,9,0.5
state_city_CA_SANTA_ANA,0,9,0.5
state_city_CA_SANTA_CLARA,0,9,0.5
state_city_CA_SANTA_MARIA,0,9,0.5
state_city_CA_SANTA_ROSA,0,9,0.5
state_city_CA_SAN_BERNARDINO,0,9,0.5
state_city_CA_SAN_DIEGO,0,9,0.5
state_city_CA_SAN_FRANCISCO,0,9,0.5
state_city_CA_SAN_JOSE,0,9,0.5
state_city_CA_SAN_MATEO,19,9,0.5
state_city_CA_SIMI_VALLEY,0,9,0.5
state_city_CA_STOCKTON,0,9,0.5
state_city_CA_TEMECULA,0,9,0.5
state_city_CA_THOUSAND_OAKS,0,9,0.5
state_city_CA_TORRANCE,0,9,0.5
state_city_CA_VACAVILLE,0,9,0.5
