"","state","week_group","week_date","confirmed_influenza","confirmed_influenza_and_covid","state_2023_estimate","state_2023","state_full"
"395","AL",181,2023-06-18,65,197,"5,108,468",5108468,"Alabama"
"396","AL",182,2023-06-25,71,2,"5,108,468",5108468,"Alabama"
"397","AL",183,2023-07-02,58,0,"5,108,468",5108468,"Alabama"
"398","AL",184,2023-07-09,49,0,"5,108,468",5108468,"Alabama"
"399","AL",185,2023-07-16,53,0,"5,108,468",5108468,"Alabama"
"400","AL",186,2023-07-23,47,7,"5,108,468",5108468,"Alabama"
"401","AL",187,2023-07-30,66,10,"5,108,468",5108468,"Alabama"
"402","AL",188,2023-08-06,42,0,"5,108,468",5108468,"Alabama"
"403","AL",189,2023-08-13,42,0,"5,108,468",5108468,"Alabama"
"404","AL",190,2023-08-20,61,0,"5,108,468",5108468,"Alabama"
"405","AL",191,2023-08-27,62,8,"5,108,468",5108468,"Alabama"
"406","AL",192,2023-09-03,84,4,"5,108,468",5108468,"Alabama"
"407","AL",193,2023-09-10,73,9,"5,108,468",5108468,"Alabama"
"408","AL",194,2023-09-17,85,7,"5,108,468",5108468,"Alabama"
"409","AL",195,2023-09-24,143,7,"5,108,468",5108468,"Alabama"
"410","AL",196,2023-10-01,145,7,"5,108,468",5108468,"Alabama"
"411","AL",197,2023-10-08,92,3,"5,108,468",5108468,"Alabama"
"412","AL",198,2023-10-15,92,0,"5,108,468",5108468,"Alabama"
"413","AL",199,2023-10-22,123,0,"5,108,468",5108468,"Alabama"
"414","AL",200,2023-10-29,116,0,"5,108,468",5108468,"Alabama"
"415","AL",201,2023-11-05,184,20,"5,108,468",5108468,"Alabama"
"416","AL",202,2023-11-12,302,16,"5,108,468",5108468,"Alabama"
"417","AL",203,2023-11-19,425,9,"5,108,468",5108468,"Alabama"
"418","AL",204,2023-11-26,462,2,"5,108,468",5108468,"Alabama"
"419","AL",205,2023-12-03,617,2,"5,108,468",5108468,"Alabama"
"420","AL",206,2023-12-10,682,6,"5,108,468",5108468,"Alabama"
"421","AL",207,2023-12-17,869,4,"5,108,468",5108468,"Alabama"
"422","AL",208,2023-12-24,1368,9,"5,108,468",5108468,"Alabama"
"423","AL",209,2023-12-31,1967,12,"5,108,468",5108468,"Alabama"
"424","AL",210,2024-01-07,2186,4,"5,108,468",5108468,"Alabama"
"425","AL",211,2024-01-14,1958,11,"5,108,468",5108468,"Alabama"
"426","AL",212,2024-01-21,1707,14,"5,108,468",5108468,"Alabama"
"427","AL",213,2024-01-28,1517,9,"5,108,468",5108468,"Alabama"
"428","AL",214,2024-02-04,1101,6,"5,108,468",5108468,"Alabama"
"429","AL",215,2024-02-11,932,0,"5,108,468",5108468,"Alabama"
"430","AL",216,2024-02-18,994,18,"5,108,468",5108468,"Alabama"
"431","AL",217,2024-02-25,802,8,"5,108,468",5108468,"Alabama"
"432","AL",218,2024-03-03,711,1,"5,108,468",5108468,"Alabama"
"433","AL",219,2024-03-10,610,0,"5,108,468",5108468,"Alabama"
"434","AL",220,2024-03-17,593,9,"5,108,468",5108468,"Alabama"
"435","AL",221,2024-03-24,488,4,"5,108,468",5108468,"Alabama"
"436","AL",222,2024-03-31,498,9,"5,108,468",5108468,"Alabama"
"437","AL",223,2024-04-07,408,1,"5,108,468",5108468,"Alabama"
"438","AL",224,2024-04-14,339,0,"5,108,468",5108468,"Alabama"
"439","AL",225,2024-04-21,250,4,"5,108,468",5108468,"Alabama"
"440","AL",NA,2024-04-27,155,2,"5,108,468",5108468,"Alabama"
"441","AR",1,2020-01-05,0,0,"3,067,732",3067732,"Arkansas"
"442","AR",2,2020-01-08,0,0,"3,067,732",3067732,"Arkansas"
"443","AR",11,2020-03-15,0,0,"3,067,732",3067732,"Arkansas"
"444","AR",12,2020-03-22,0,0,"3,067,732",3067732,"Arkansas"
"445","AR",13,2020-03-29,0,0,"3,067,732",3067732,"Arkansas"
"446","AR",14,2020-04-05,0,0,"3,067,732",3067732,"Arkansas"
"447","AR",15,2020-04-12,0,0,"3,067,732",3067732,"Arkansas"
"448","AR",16,2020-04-19,0,0,"3,067,732",3067732,"Arkansas"
"449","AR",17,2020-04-26,0,0,"3,067,732",3067732,"Arkansas"
"450","AR",18,2020-05-03,0,0,"3,067,732",3067732,"Arkansas"
"451","AR",19,2020-05-10,0,0,"3,067,732",3067732,"Arkansas"
"452","AR",20,2020-05-17,0,0,"3,067,732",3067732,"Arkansas"
"453","AR",21,2020-05-24,0,0,"3,067,732",3067732,"Arkansas"
"454","AR",22,2020-05-31,0,0,"3,067,732",3067732,"Arkansas"
"455","AR",23,2020-06-07,0,0,"3,067,732",3067732,"Arkansas"
"456","AR",24,2020-06-14,0,0,"3,067,732",3067732,"Arkansas"
"457","AR",25,2020-06-21,0,0,"3,067,732",3067732,"Arkansas"
"458","AR",26,2020-06-28,0,0,"3,067,732",3067732,"Arkansas"
"459","AR",27,2020-07-05,0,0,"3,067,732",3067732,"Arkansas"
"460","AR",28,2020-07-12,0,0,"3,067,732",3067732,"Arkansas"
"461","AR",29,2020-07-19,0,0,"3,067,732",3067732,"Arkansas"
"462","AR",30,2020-07-26,0,0,"3,067,732",3067732,"Arkansas"
"463","AR",31,2020-08-02,0,0,"3,067,732",3067732,"Arkansas"
"464","AR",32,2020-08-09,0,0,"3,067,732",3067732,"Arkansas"
"465","AR",33,2020-08-16,0,0,"3,067,732",3067732,"Arkansas"
"466","AR",34,2020-08-23,0,0,"3,067,732",3067732,"Arkansas"
"467","AR",35,2020-08-30,0,0,"3,067,732",3067732,"Arkansas"
"468","AR",36,2020-09-06,0,0,"3,067,732",3067732,"Arkansas"
"469","AR",37,2020-09-13,0,0,"3,067,732",3067732,"Arkansas"
"470","AR",38,2020-09-20,0,0,"3,067,732",3067732,"Arkansas"
"471","AR",39,2020-09-27,0,0,"3,067,732",3067732,"Arkansas"
"472","AR",40,2020-10-04,0,0,"3,067,732",3067732,"Arkansas"
"473","AR",41,2020-10-11,0,0,"3,067,732",3067732,"Arkansas"
"474","AR",42,2020-10-18,0,0,"3,067,732",3067732,"Arkansas"
"475","AR",43,2020-10-25,27,10,"3,067,732",3067732,"Arkansas"
"476","AR",44,2020-11-01,22,12,"3,067,732",3067732,"Arkansas"
"477","AR",45,2020-11-08,48,25,"3,067,732",3067732,"Arkansas"
"478","AR",46,2020-11-15,30,15,"3,067,732",3067732,"Arkansas"
"479","AR",47,2020-11-22,36,7,"3,067,732",3067732,"Arkansas"
"480","AR",48,2020-11-29,39,40,"3,067,732",3067732,"Arkansas"
"481","AR",49,2020-12-06,69,28,"3,067,732",3067732,"Arkansas"
"482","AR",50,2020-12-13,95,43,"3,067,732",3067732,"Arkansas"
"483","AR",51,2020-12-20,92,37,"3,067,732",3067732,"Arkansas"
"484","AR",52,2020-12-27,81,42,"3,067,732",3067732,"Arkansas"
"485","AR",53,2021-01-03,141,76,"3,067,732",3067732,"Arkansas"
"486","AR",54,2021-01-10,147,85,"3,067,732",3067732,"Arkansas"
"487","AR",55,2021-01-17,180,49,"3,067,732",3067732,"Arkansas"
"488","AR",56,2021-01-24,142,35,"3,067,732",3067732,"Arkansas"
"489","AR",57,2021-01-31,134,40,"3,067,732",3067732,"Arkansas"
"490","AR",58,2021-02-07,111,34,"3,067,732",3067732,"Arkansas"
"491","AR",59,2021-02-14,138,38,"3,067,732",3067732,"Arkansas"
"492","AR",60,2021-02-21,136,29,"3,067,732",3067732,"Arkansas"
"493","AR",61,2021-02-28,92,24,"3,067,732",3067732,"Arkansas"
"494","AR",62,2021-03-07,100,26,"3,067,732",3067732,"Arkansas"
"495","AR",63,2021-03-14,92,30,"3,067,732",3067732,"Arkansas"
"496","AR",64,2021-03-21,78,16,"3,067,732",3067732,"Arkansas"
"497","AR",65,2021-03-28,70,11,"3,067,732",3067732,"Arkansas"
"498","AR",66,2021-04-04,59,1,"3,067,732",3067732,"Arkansas"
"499","AR",67,2021-04-11,86,9,"3,067,732",3067732,"Arkansas"
"500","AR",68,2021-04-18,105,9,"3,067,732",3067732,"Arkansas"
"501","AR",69,2021-04-25,100,4,"3,067,732",3067732,"Arkansas"
"502","AR",70,2021-05-02,77,12,"3,067,732",3067732,"Arkansas"
"503","AR",71,2021-05-09,37,2,"3,067,732",3067732,"Arkansas"
"504","AR",72,2021-05-16,45,1,"3,067,732",3067732,"Arkansas"
"505","AR",73,2021-05-23,49,0,"3,067,732",3067732,"Arkansas"
"506","AR",74,2021-05-30,54,1,"3,067,732",3067732,"Arkansas"
"507","AR",75,2021-06-06,48,6,"3,067,732",3067732,"Arkansas"
"508","AR",76,2021-06-13,23,1,"3,067,732",3067732,"Arkansas"
"509","AR",77,2021-06-20,41,7,"3,067,732",3067732,"Arkansas"
"510","AR",78,2021-06-27,44,12,"3,067,732",3067732,"Arkansas"
"511","AR",79,2021-07-04,49,4,"3,067,732",3067732,"Arkansas"
"512","AR",80,2021-07-11,47,0,"3,067,732",3067732,"Arkansas"
"513","AR",81,2021-07-18,43,0,"3,067,732",3067732,"Arkansas"
"514","AR",82,2021-07-25,32,0,"3,067,732",3067732,"Arkansas"
"515","AR",83,2021-08-01,44,7,"3,067,732",3067732,"Arkansas"
"516","AR",84,2021-08-08,45,13,"3,067,732",3067732,"Arkansas"
"517","AR",85,2021-08-15,57,10,"3,067,732",3067732,"Arkansas"
"518","AR",86,2021-08-22,63,8,"3,067,732",3067732,"Arkansas"
"519","AR",87,2021-08-29,57,14,"3,067,732",3067732,"Arkansas"
"520","AR",88,2021-09-05,56,25,"3,067,732",3067732,"Arkansas"
"521","AR",89,2021-09-12,47,19,"3,067,732",3067732,"Arkansas"
"522","AR",90,2021-09-19,25,12,"3,067,732",3067732,"Arkansas"
"523","AR",91,2021-09-26,63,19,"3,067,732",3067732,"Arkansas"
"524","AR",92,2021-10-03,49,12,"3,067,732",3067732,"Arkansas"
"525","AR",93,2021-10-10,46,2,"3,067,732",3067732,"Arkansas"
"526","AR",94,2021-10-17,63,2,"3,067,732",3067732,"Arkansas"
"527","AR",95,2021-10-24,64,14,"3,067,732",3067732,"Arkansas"
"528","AR",96,2021-10-31,48,14,"3,067,732",3067732,"Arkansas"
"529","AR",97,2021-11-07,61,18,"3,067,732",3067732,"Arkansas"
"530","AR",98,2021-11-14,81,10,"3,067,732",3067732,"Arkansas"
"531","AR",99,2021-11-21,63,12,"3,067,732",3067732,"Arkansas"
"532","AR",100,2021-11-28,59,8,"3,067,732",3067732,"Arkansas"
"533","AR",101,2021-12-05,96,8,"3,067,732",3067732,"Arkansas"
"534","AR",102,2021-12-12,109,12,"3,067,732",3067732,"Arkansas"
"535","AR",103,2021-12-19,82,4,"3,067,732",3067732,"Arkansas"
"536","AR",104,2021-12-26,55,5,"3,067,732",3067732,"Arkansas"
"537","AR",105,2022-01-02,131,13,"3,067,732",3067732,"Arkansas"
"538","AR",106,2022-01-09,157,15,"3,067,732",3067732,"Arkansas"
"539","AR",107,2022-01-16,183,17,"3,067,732",3067732,"Arkansas"
"540","AR",108,2022-01-23,146,24,"3,067,732",3067732,"Arkansas"
"541","AR",109,2022-01-30,151,27,"3,067,732",3067732,"Arkansas"
"542","AR",110,2022-02-06,160,28,"3,067,732",3067732,"Arkansas"
"543","AR",111,2022-02-13,167,15,"3,067,732",3067732,"Arkansas"
"544","AR",112,2022-02-20,157,11,"3,067,732",3067732,"Arkansas"
"545","AR",113,2022-02-27,141,3,"3,067,732",3067732,"Arkansas"
"546","AR",114,2022-03-06,193,0,"3,067,732",3067732,"Arkansas"
"547","AR",115,2022-03-13,230,1,"3,067,732",3067732,"Arkansas"
"548","AR",116,2022-03-20,247,5,"3,067,732",3067732,"Arkansas"
"549","AR",117,2022-03-27,306,12,"3,067,732",3067732,"Arkansas"
"550","AR",118,2022-04-03,261,12,"3,067,732",3067732,"Arkansas"
"551","AR",119,2022-04-10,316,9,"3,067,732",3067732,"Arkansas"
"552","AR",120,2022-04-17,224,1,"3,067,732",3067732,"Arkansas"
"553","AR",121,2022-04-24,187,0,"3,067,732",3067732,"Arkansas"
"554","AR",122,2022-05-01,148,1,"3,067,732",3067732,"Arkansas"
"555","AR",123,2022-05-08,110,1,"3,067,732",3067732,"Arkansas"
"556","AR",124,2022-05-15,102,0,"3,067,732",3067732,"Arkansas"
"557","AR",125,2022-05-22,74,0,"3,067,732",3067732,"Arkansas"
"558","AR",126,2022-05-29,62,0,"3,067,732",3067732,"Arkansas"
"559","AR",127,2022-06-05,64,0,"3,067,732",3067732,"Arkansas"
"560","AR",128,2022-06-12,88,0,"3,067,732",3067732,"Arkansas"
"561","AR",129,2022-06-19,76,7,"3,067,732",3067732,"Arkansas"
"562","AR",130,2022-06-26,80,9,"3,067,732",3067732,"Arkansas"
"563","AR",131,2022-07-03,57,8,"3,067,732",3067732,"Arkansas"
"564","AR",132,2022-07-10,45,5,"3,067,732",3067732,"Arkansas"
"565","AR",133,2022-07-17,64,0,"3,067,732",3067732,"Arkansas"
"566","AR",134,2022-07-24,67,11,"3,067,732",3067732,"Arkansas"
"567","AR",135,2022-07-31,65,7,"3,067,732",3067732,"Arkansas"
"568","AR",136,2022-08-07,74,16,"3,067,732",3067732,"Arkansas"
"569","AR",137,2022-08-14,66,16,"3,067,732",3067732,"Arkansas"
"570","AR",138,2022-08-21,45,13,"3,067,732",3067732,"Arkansas"
"571","AR",139,2022-08-28,23,7,"3,067,732",3067732,"Arkansas"
"572","AR",140,2022-09-04,27,1,"3,067,732",3067732,"Arkansas"
"573","AR",141,2022-09-11,30,3,"3,067,732",3067732,"Arkansas"
"574","AR",142,2022-09-18,29,6,"3,067,732",3067732,"Arkansas"
"575","AR",143,2022-09-25,32,16,"3,067,732",3067732,"Arkansas"
"576","AR",144,2022-10-02,41,2,"3,067,732",3067732,"Arkansas"
"577","AR",145,2022-10-09,59,4,"3,067,732",3067732,"Arkansas"
"578","AR",146,2022-10-16,119,0,"3,067,732",3067732,"Arkansas"
"579","AR",147,2022-10-23,195,12,"3,067,732",3067732,"Arkansas"
"580","AR",148,2022-10-30,312,9,"3,067,732",3067732,"Arkansas"
"581","AR",149,2022-11-06,525,7,"3,067,732",3067732,"Arkansas"
"582","AR",150,2022-11-13,684,14,"3,067,732",3067732,"Arkansas"
"583","AR",151,2022-11-20,859,4,"3,067,732",3067732,"Arkansas"
"584","AR",152,2022-11-27,1502,15,"3,067,732",3067732,"Arkansas"
"585","AR",153,2022-12-04,2034,22,"3,067,732",3067732,"Arkansas"
"586","AR",154,2022-12-11,1730,20,"3,067,732",3067732,"Arkansas"
"587","AR",155,2022-12-18,1373,2,"3,067,732",3067732,"Arkansas"
"588","AR",156,2022-12-25,978,8,"3,067,732",3067732,"Arkansas"
"589","AR",157,2023-01-01,936,17,"3,067,732",3067732,"Arkansas"
"590","AR",158,2023-01-08,772,20,"3,067,732",3067732,"Arkansas"
"591","AR",159,2023-01-15,479,21,"3,067,732",3067732,"Arkansas"
"592","AR",160,2023-01-22,354,19,"3,067,732",3067732,"Arkansas"
"593","AR",161,2023-01-29,188,2,"3,067,732",3067732,"Arkansas"
"594","AR",162,2023-02-05,100,0,"3,067,732",3067732,"Arkansas"
"595","AR",163,2023-02-12,136,0,"3,067,732",3067732,"Arkansas"
"596","AR",164,2023-02-19,112,1,"3,067,732",3067732,"Arkansas"
"597","AR",165,2023-02-26,114,0,"3,067,732",3067732,"Arkansas"
"598","AR",166,2023-03-05,147,1,"3,067,732",3067732,"Arkansas"
"599","AR",167,2023-03-12,119,0,"3,067,732",3067732,"Arkansas"
"600","AR",168,2023-03-19,96,0,"3,067,732",3067732,"Arkansas"
"601","AR",169,2023-03-26,84,5,"3,067,732",3067732,"Arkansas"
"602","AR",170,2023-04-02,104,1,"3,067,732",3067732,"Arkansas"
"603","AR",171,2023-04-09,88,4,"3,067,732",3067732,"Arkansas"
"604","AR",172,2023-04-16,81,1,"3,067,732",3067732,"Arkansas"
"605","AR",173,2023-04-23,23,0,"3,067,732",3067732,"Arkansas"
"606","AR",174,2023-04-30,31,0,"3,067,732",3067732,"Arkansas"
"607","AR",175,2023-05-07,18,0,"3,067,732",3067732,"Arkansas"
"608","AR",176,2023-05-14,25,4,"3,067,732",3067732,"Arkansas"
"609","AR",177,2023-05-21,32,0,"3,067,732",3067732,"Arkansas"
"610","AR",178,2023-05-28,41,0,"3,067,732",3067732,"Arkansas"
"611","AR",179,2023-06-04,30,3,"3,067,732",3067732,"Arkansas"
"612","AR",180,2023-06-11,3,0,"3,067,732",3067732,"Arkansas"
"613","AR",181,2023-06-18,7,0,"3,067,732",3067732,"Arkansas"
"614","AR",182,2023-06-25,31,6,"3,067,732",3067732,"Arkansas"
"615","AR",183,2023-07-02,33,7,"3,067,732",3067732,"Arkansas"
"616","AR",184,2023-07-09,27,4,"3,067,732",3067732,"Arkansas"
"617","AR",185,2023-07-16,12,0,"3,067,732",3067732,"Arkansas"
"618","AR",186,2023-07-23,15,0,"3,067,732",3067732,"Arkansas"
"619","AR",187,2023-07-30,13,1,"3,067,732",3067732,"Arkansas"
"620","AR",188,2023-08-06,26,0,"3,067,732",3067732,"Arkansas"
"621","AR",189,2023-08-13,28,2,"3,067,732",3067732,"Arkansas"
"622","AR",190,2023-08-20,31,1,"3,067,732",3067732,"Arkansas"
"623","AR",191,2023-08-27,44,2,"3,067,732",3067732,"Arkansas"
"624","AR",192,2023-09-03,26,3,"3,067,732",3067732,"Arkansas"
"625","AR",193,2023-09-10,24,3,"3,067,732",3067732,"Arkansas"
"626","AR",194,2023-09-17,29,3,"3,067,732",3067732,"Arkansas"
"627","AR",195,2023-09-24,64,6,"3,067,732",3067732,"Arkansas"
"628","AR",196,2023-10-01,59,13,"3,067,732",3067732,"Arkansas"
"629","AR",197,2023-10-08,35,3,"3,067,732",3067732,"Arkansas"
"630","AR",198,2023-10-15,45,0,"3,067,732",3067732,"Arkansas"
"631","AR",199,2023-10-22,59,0,"3,067,732",3067732,"Arkansas"
"632","AR",200,2023-10-29,63,0,"3,067,732",3067732,"Arkansas"
"633","AR",201,2023-11-05,71,0,"3,067,732",3067732,"Arkansas"
"634","AR",202,2023-11-12,108,1,"3,067,732",3067732,"Arkansas"
"635","AR",203,2023-11-19,107,0,"3,067,732",3067732,"Arkansas"
"636","AR",204,2023-11-26,115,0,"3,067,732",3067732,"Arkansas"
"637","AR",205,2023-12-03,105,0,"3,067,732",3067732,"Arkansas"
"638","AR",206,2023-12-10,138,0,"3,067,732",3067732,"Arkansas"
"639","AR",207,2023-12-17,208,2,"3,067,732",3067732,"Arkansas"
"640","AR",208,2023-12-24,381,8,"3,067,732",3067732,"Arkansas"
"641","AR",209,2023-12-31,643,9,"3,067,732",3067732,"Arkansas"
"642","AR",210,2024-01-07,932,13,"3,067,732",3067732,"Arkansas"
"643","AR",211,2024-01-14,823,21,"3,067,732",3067732,"Arkansas"
"644","AR",212,2024-01-21,942,26,"3,067,732",3067732,"Arkansas"
"645","AR",213,2024-01-28,1203,8,"3,067,732",3067732,"Arkansas"
"646","AR",214,2024-02-04,1103,9,"3,067,732",3067732,"Arkansas"
"647","AR",215,2024-02-11,1083,1,"3,067,732",3067732,"Arkansas"
"648","AR",216,2024-02-18,1077,1,"3,067,732",3067732,"Arkansas"
"649","AR",217,2024-02-25,1080,13,"3,067,732",3067732,"Arkansas"
"650","AR",218,2024-03-03,1084,18,"3,067,732",3067732,"Arkansas"
"651","AR",219,2024-03-10,1029,5,"3,067,732",3067732,"Arkansas"
"652","AR",220,2024-03-17,758,11,"3,067,732",3067732,"Arkansas"
"653","AR",221,2024-03-24,465,6,"3,067,732",3067732,"Arkansas"
"654","AR",222,2024-03-31,357,12,"3,067,732",3067732,"Arkansas"
"655","AR",223,2024-04-07,222,7,"3,067,732",3067732,"Arkansas"
"656","AR",224,2024-04-14,213,2,"3,067,732",3067732,"Arkansas"
"657","AR",225,2024-04-21,148,0,"3,067,732",3067732,"Arkansas"
"658","AR",NA,2024-04-27,116,0,"3,067,732",3067732,"Arkansas"
"659","AS",87,2021-08-29,0,0,NA,NA,NA
"660","AS",88,2021-09-05,0,0,NA,NA,NA
"661","AS",89,2021-09-12,0,0,NA,NA,NA
"662","AS",90,2021-09-19,0,0,NA,NA,NA
"663","AS",91,2021-09-26,0,0,NA,NA,NA
"664","AS",92,2021-10-03,0,0,NA,NA,NA
"665","AS",93,2021-10-10,0,0,NA,NA,NA
"666","AS",94,2021-10-17,0,0,NA,NA,NA
"667","AS",95,2021-10-24,0,0,NA,NA,NA
"668","AS",96,2021-10-31,0,0,NA,NA,NA
"669","AS",97,2021-11-07,0,0,NA,NA,NA
"670","AS",98,2021-11-14,0,0,NA,NA,NA
"671","AS",99,2021-11-21,0,0,NA,NA,NA
"672","AS",100,2021-11-28,0,0,NA,NA,NA
"673","AS",101,2021-12-05,0,0,NA,NA,NA
"674","AS",102,2021-12-12,0,0,NA,NA,NA
"675","AS",103,2021-12-19,0,0,NA,NA,NA
"676","AS",104,2021-12-26,0,0,NA,NA,NA
"677","AS",105,2022-01-02,0,0,NA,NA,NA
"678","AS",106,2022-01-09,0,0,NA,NA,NA
"679","AS",107,2022-01-16,0,0,NA,NA,NA
"680","AS",108,2022-01-23,0,0,NA,NA,NA
"681","AS",109,2022-01-30,0,0,NA,NA,NA
"682","AS",110,2022-02-06,0,0,NA,NA,NA
"683","AS",111,2022-02-13,0,0,NA,NA,NA
"684","AS",112,2022-02-20,0,0,NA,NA,NA
"685","AS",113,2022-02-27,0,0,NA,NA,NA
"686","AS",114,2022-03-06,0,0,NA,NA,NA
"687","AS",115,2022-03-13,0,0,NA,NA,NA
"688","AS",116,2022-03-20,0,0,NA,NA,NA
"689","AS",117,2022-03-27,0,0,NA,NA,NA
"690","AS",118,2022-04-03,0,0,NA,NA,NA
"691","AS",119,2022-04-10,0,0,NA,NA,NA
"692","AS",120,2022-04-17,0,0,NA,NA,NA
"693","AS",121,2022-04-24,0,0,NA,NA,NA
"694","AS",122,2022-05-01,0,0,NA,NA,NA
"695","AS",123,2022-05-08,0,0,NA,NA,NA
"696","AS",124,2022-05-15,0,0,NA,NA,NA
"697","AS",125,2022-05-22,0,0,NA,NA,NA
"698","AS",126,2022-05-29,0,0,NA,NA,NA
"699","AS",127,2022-06-05,0,0,NA,NA,NA
"700","AS",128,2022-06-12,0,0,NA,NA,NA
"701","AS",129,2022-06-19,0,0,NA,NA,NA
"702","AS",130,2022-06-26,0,0,NA,NA,NA
"703","AS",131,2022-07-03,0,0,NA,NA,NA
"704","AS",132,2022-07-10,0,0,NA,NA,NA
"705","AS",133,2022-07-17,0,0,NA,NA,NA
"706","AS",134,2022-07-24,0,0,NA,NA,NA
"707","AS",135,2022-07-31,4,0,NA,NA,NA
"708","AS",136,2022-08-07,2,0,NA,NA,NA
"709","AS",137,2022-08-14,0,0,NA,NA,NA
"710","AS",138,2022-08-21,0,0,NA,NA,NA
"711","AS",139,2022-08-28,1,0,NA,NA,NA
"712","AS",140,2022-09-04,0,0,NA,NA,NA
"713","AS",141,2022-09-11,0,0,NA,NA,NA
"714","AS",142,2022-09-18,0,0,NA,NA,NA
"715","AS",143,2022-09-25,0,0,NA,NA,NA
"716","AS",144,2022-10-02,0,0,NA,NA,NA
"717","AS",145,2022-10-09,0,0,NA,NA,NA
"718","AS",146,2022-10-16,0,0,NA,NA,NA
"719","AS",147,2022-10-23,0,0,NA,NA,NA
"720","AS",148,2022-10-30,0,0,NA,NA,NA
"721","AS",149,2022-11-06,0,0,NA,NA,NA
"722","AS",150,2022-11-13,0,0,NA,NA,NA
"723","AS",151,2022-11-20,0,0,NA,NA,NA
"724","AS",152,2022-11-27,0,0,NA,NA,NA
"725","AS",153,2022-12-04,0,0,NA,NA,NA
"726","AS",154,2022-12-11,0,0,NA,NA,NA
"727","AS",155,2022-12-18,0,0,NA,NA,NA
"728","AS",156,2022-12-25,0,0,NA,NA,NA
"729","AS",157,2023-01-01,0,0,NA,NA,NA
"730","AS",158,2023-01-08,0,0,NA,NA,NA
"731","AS",159,2023-01-15,0,0,NA,NA,NA
"732","AS",160,2023-01-22,0,0,NA,NA,NA
"733","AS",161,2023-01-29,0,0,NA,NA,NA
"734","AS",162,2023-02-05,0,0,NA,NA,NA
"735","AS",163,2023-02-12,0,0,NA,NA,NA
"736","AS",164,2023-02-19,0,0,NA,NA,NA
"737","AS",165,2023-02-26,0,0,NA,NA,NA
"738","AS",166,2023-03-05,0,0,NA,NA,NA
"739","AS",167,2023-03-12,0,0,NA,NA,NA
"740","AS",168,2023-03-19,0,0,NA,NA,NA
"741","AS",169,2023-03-26,0,0,NA,NA,NA
"742","AS",170,2023-04-02,0,0,NA,NA,NA
"743","AS",171,2023-04-09,0,0,NA,NA,NA
"744","AS",172,2023-04-16,0,0,NA,NA,NA
"745","AS",173,2023-04-23,0,0,NA,NA,NA
"746","AS",174,2023-04-30,0,0,NA,NA,NA
"747","AS",175,2023-05-07,0,0,NA,NA,NA
"748","AS",176,2023-05-14,0,0,NA,NA,NA
"749","AS",177,2023-05-21,0,0,NA,NA,NA
"750","AS",178,2023-05-28,0,0,NA,NA,NA
"751","AS",179,2023-06-04,0,0,NA,NA,NA
"752","AS",180,2023-06-11,0,0,NA,NA,NA
"753","AS",181,2023-06-18,0,0,NA,NA,NA
"754","AS",182,2023-06-25,0,0,NA,NA,NA
"755","AS",183,2023-07-02,0,0,NA,NA,NA
"756","AS",184,2023-07-09,0,0,NA,NA,NA
"757","AS",185,2023-07-16,0,0,NA,NA,NA
"758","AS",186,2023-07-23,0,0,NA,NA,NA
"759","AS",187,2023-07-30,0,0,NA,NA,NA
"760","AS",188,2023-08-06,0,0,NA,NA,NA
"761","AS",189,2023-08-13,0,0,NA,NA,NA
"762","AS",190,2023-08-20,0,0,NA,NA,NA
"763","AS",191,2023-08-27,0,0,NA,NA,NA
"764","AS",192,2023-09-03,0,0,NA,NA,NA
"765","AS",193,2023-09-10,0,0,NA,NA,NA
"766","AS",194,2023-09-17,0,0,NA,NA,NA
"767","AS",195,2023-09-24,0,0,NA,NA,NA
"768","AS",196,2023-10-01,0,0,NA,NA,NA
"769","AS",197,2023-10-08,0,0,NA,NA,NA
"770","AS",198,2023-10-15,0,0,NA,NA,NA
"771","AS",199,2023-10-22,0,0,NA,NA,NA
"772","AS",200,2023-10-29,0,0,NA,NA,NA
"773","AS",201,2023-11-05,0,0,NA,NA,NA
"774","AS",202,2023-11-12,0,0,NA,NA,NA
"775","AS",203,2023-11-19,0,0,NA,NA,NA
"776","AS",204,2023-11-26,0,0,NA,NA,NA
"777","AS",205,2023-12-03,0,0,NA,NA,NA
"778","AS",206,2023-12-10,0,0,NA,NA,NA
"779","AS",207,2023-12-17,0,0,NA,NA,NA
"780","AS",208,2023-12-24,0,0,NA,NA,NA
"781","AS",209,2023-12-31,0,0,NA,NA,NA
"782","AS",210,2024-01-07,0,0,NA,NA,NA
"783","AS",211,2024-01-14,0,0,NA,NA,NA
"784","AS",212,2024-01-21,0,0,NA,NA,NA
"785","AS",213,2024-01-28,0,0,NA,NA,NA
"786","AS",214,2024-02-04,0,0,NA,NA,NA
"787","AS",215,2024-02-11,0,0,NA,NA,NA
"788","AS",216,2024-02-18,0,0,NA,NA,NA
"789","AS",217,2024-02-25,0,0,NA,NA,NA
"790","AS",218,2024-03-03,0,0,NA,NA,NA
"791","AS",219,2024-03-10,0,0,NA,NA,NA
"792","AS",220,2024-03-17,0,0,NA,NA,NA
"793","AS",221,2024-03-24,0,0,NA,NA,NA
"794","AS",222,2024-03-31,0,0,NA,NA,NA
"795","AS",223,2024-04-07,0,0,NA,NA,NA
"796","AS",224,2024-04-14,0,0,NA,NA,NA
"797","AS",225,2024-04-21,0,0,NA,NA,NA
"798","AS",NA,2024-04-27,0,0,NA,NA,NA
